,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22
2716,-524.47986,137.08632,27.640835,16.495804,4.316671,9.347654,6.244269,-13.825218,-5.29457,4.3254995,-3.7767963,-4.0371785,-1.935542,2.6672795,1.8240571,-3.9792094,2.6041498,2.777273,-2.7479744,0.60700434,3.1698873,-2.2134655,-2.524188,-0.02302009,0.00022178519,0.013976771,-0.0028466512,0.0038563567,0.0027338143,-0.00023667444,0.0037936638,0.0002908791,-0.0017073739,-0.0007867843,-0.0030423794,-0.002570425,0.0006814346,0.001990951,0.0015055551,0.0033989311,0.0020892383,0.00050470803,-0.0009131219,-0.0034910317,-0.0016577565,0.0023712122
2717,-522.3488,137.29752,33.340874,9.834598,-0.99384403,5.0109806,6.619346,-6.773569,-4.646896,1.4888865,-1.2850716,-0.68225074,1.0829037,2.4716325,-1.2942064,-3.363919,3.5409539,2.2376165,-1.6416152,1.9596891,1.1582395,-3.677801,-1.3919654,-0.024045503,-0.019147273,-0.00016159154,0.00082309777,0.0010725199,0.0040184706,0.0017084717,0.00029164026,0.0014300686,0.0010306574,0.00028651895,-0.0006805574,-0.0017698305,0.00015548663,0.00093005196,-0.0012123432,-0.0010956376,0.0025988135,0.002779899,-0.00013941296,-0.00048821553,9.5512674e-05,-0.00024989113
2718,-546.3947,142.64536,25.487436,20.171604,-0.39176384,5.0971503,12.652642,-9.45164,-5.7412634,6.1312513,-4.5663505,-1.3446836,2.4076533,0.45171574,1.0706954,-1.7634189,2.8720162,3.3596659,-2.995277,-1.1049577,2.055945,-1.6460589,-3.370083,-0.03164366,-0.02162931,0.0014534637,0.0013111376,0.0040600933,-0.0014138108,-0.003595817,0.006520926,0.00082894776,-0.004227212,0.0034702762,0.0003084052,-0.0021469796,0.0028449604,0.000988613,0.0005920416,0.0030247488,0.0034328594,0.0053176116,0.002084397,-0.002070659,0.0006095213,0.0013023932
2719,-504.38626,138.65198,24.031603,14.618209,-3.479894,3.977578,9.720854,-10.534735,-8.540164,3.6969047,-0.6086115,-1.5029281,-1.4619081,2.7737193,2.3382936,-2.8974714,3.1251915,1.7734593,-2.835199,1.974992,1.6206573,-3.2989864,-1.745969,-0.038531024,-0.028089887,0.013951556,0.0068874923,-0.0006595424,0.007879047,0.002013846,0.008764423,0.0021416703,-0.0073818387,-0.009198905,-0.004232423,-0.0016904528,-0.00021176564,-0.006425283,-0.00058891054,0.0076689785,-0.001802246,0.0062565687,0.002910842,0.0041665426,0.0060049416,0.0030198619
2720,-485.51297,118.91844,20.44305,10.120402,-0.35394323,1.0607704,3.6712558,-8.612909,-4.701703,3.6310377,0.31144258,-0.36140323,-0.22296645,0.95661336,0.21069124,-3.2868662,0.48095292,1.1936864,-2.4798496,0.03330426,1.9465231,-3.3423593,-3.0015068,-0.020322857,-0.016450161,0.0020450437,0.006672834,0.002920215,0.00040351145,0.0013924306,0.00203073,-0.0008468293,-0.002836131,-0.00077660824,0.0019549176,0.0019459481,0.0010309789,0.0019865143,0.0018786566,-0.0005851368,-0.00085225224,0.0022758127,0.0043916223,0.002603515,0.001100291,0.002765861
2721,-567.1752,148.51646,34.169693,19.804539,3.1319304,0.05435563,6.112608,5.818158,1.1266263,1.3334715,1.0563276,-3.8374593,-6.1455507,-1.0632088,-1.8723688,-4.1378384,3.070252,4.243617,-0.46622738,2.9556453,5.2028084,-0.40852773,-1.618401,-0.004125625,0.006902041,0.004570809,-0.005859,0.0025365374,-0.0010653369,-0.0044561136,0.0030201557,-0.0008823321,-0.0048393835,-0.0033917662,-0.0007873936,0.000784586,-0.0004328691,0.0008406891,0.00037055748,0.00017926589,0.0031089447,3.98835e-05,-0.0034377659,0.0014580277,0.0011289677,-0.00072970864
2722,-556.539,142.83781,40.061123,19.369745,1.6074628,10.668832,9.230262,-6.8575554,-3.2677724,1.9655535,-1.1882279,1.2402977,0.83994496,4.5407085,1.6683409,-3.1181264,4.738573,3.1105633,-0.20927224,3.8267653,1.7013195,-2.7596993,-0.9099826,-0.05518817,-0.049100984,0.00042362287,-0.00058046693,-0.0014261989,0.0125114955,0.014353071,0.0066456716,-0.0064321086,0.0065135458,-0.00027105896,-0.00051388796,0.010165174,0.0008170915,-0.00021658694,0.004074505,-0.0003335879,-0.0008498493,0.0071977144,0.0035734721,0.0014300748,0.0015659559,-0.0036134496
2723,-594.5278,133.06947,46.422863,18.137877,-1.9190053,8.0847435,10.081156,-5.2580824,-2.5856657,1.1440803,0.08196594,3.8516557,2.280341,2.4306705,2.335385,0.12377817,2.9575698,2.0371726,-0.05527725,2.6980784,2.9377794,-1.264593,-0.6057635,-0.0055517214,-0.018599303,-0.017256953,0.0024379103,0.0030168463,-0.0010648357,0.003144313,-0.0005807742,-0.0032553154,0.0004901857,-0.0016575994,-0.005778613,-0.004894573,-0.00096370344,0.0039828075,0.0044354415,0.00022363025,-0.002344949,-0.003044487,-0.0013092525,0.002576373,0.004057671,0.003241265
2724,-540.28406,135.88574,25.994299,23.52376,1.3348135,2.9269962,8.079269,-1.119293,-2.6867223,-2.1800704,-7.7287884,-5.9297256,-5.252324,-2.7306178,1.410979,0.16058543,5.266396,5.0900097,-1.8435736,1.1312454,1.9475332,-3.4793687,-2.9995968,0.014966035,-0.008298152,-0.021526663,-0.003593924,-0.0066509238,-0.006352427,0.0024887691,0.0042872857,-0.0005185063,0.0021474005,0.0056320713,0.0038023444,0.0047725094,0.0047548553,0.005173539,0.00227663,0.000479445,0.0030881397,-0.0006947853,-0.0015855322,-0.001264193,-0.0024281233,0.00025999075
2725,-503.36148,137.79463,29.122623,29.34446,3.8984454,-1.662666,4.2401814,-4.5586867,-4.1754584,0.025244314,-5.5546045,-7.32197,-4.2373967,-1.3704412,-2.8165681,-2.886112,3.775769,3.8834846,-2.318386,0.57209325,3.6938412,-4.5075955,-3.059652,-0.032568093,-0.0068427552,0.0042904597,-0.016686674,-0.0069219363,-0.012120681,-0.005847613,0.009184902,0.003833932,-0.0037027623,0.0058072098,0.012160027,0.0043408037,0.005701535,0.010152885,-0.001068274,-0.011000624,0.002384387,-0.0010003587,-0.008415049,0.0068557924,0.0027491653,-0.00011531646
2726,-474.65674,126.669174,16.977144,11.982686,-8.198617,9.358708,2.874898,-18.675243,-7.4442186,-1.1154815,-1.6019976,-0.26694173,-3.4501634,1.5099412,2.4451292,-6.334894,-3.4433038,2.751646,-2.724517,-1.9731208,1.2577322,-2.9086847,-3.6547947,-0.089268796,-0.044929467,0.03188749,-0.0029004712,-0.0009983437,0.016870381,0.012594461,0.025091903,0.0013018723,-0.002093317,0.011191013,0.0015276602,0.0010628552,-0.010409732,-1.3891977e-05,0.010412513,-0.0031634497,0.0062631345,0.006218848,-0.001089046,0.006403602,0.006934841,0.00016298685
2727,-524.30493,137.5392,12.890623,11.741127,-5.367088,11.499123,2.9160311,-6.119609,-3.5598724,-0.15881175,1.307102,3.409511,0.5145214,-1.2954094,2.338873,-0.6137318,0.4068672,2.9474578,-1.5580696,0.33434305,0.95676833,-2.4237669,-1.4019479,-0.039752506,-0.03371566,-0.0036782138,-0.010780482,-0.018862046,-0.009722896,-0.0012595226,0.022359071,0.013467041,-0.004296356,0.008689607,0.0075420737,-0.00017319407,0.00018127287,-0.0014089951,-0.0011041331,0.00090864114,-0.006929845,0.002448794,0.0109190745,0.006471721,0.006533851,-0.0017938945
2728,-526.31146,163.55106,23.338802,12.705176,-6.958799,9.661805,12.832682,-12.735771,-12.235333,-2.8166242,-1.213347,2.7482657,0.8932227,1.2616924,-1.849583,-3.8516867,5.4711823,5.1139336,-5.6963787,-2.4913177,3.1847465,-2.32562,-2.121174,-0.08947959,-0.028953852,0.01930627,-0.008910564,0.006124002,0.0009710939,-0.012299894,0.0027915237,0.002526684,-0.009413951,0.00090022344,-0.00060318445,0.004449039,0.0095579885,0.0072523816,0.004573983,-0.000991665,0.000544555,0.00797821,-0.0017832951,0.0005762335,0.0034202398,0.00010294472
2729,-492.31033,153.61848,24.708504,17.743216,-2.735192,3.8791418,8.281298,-15.426427,-13.608974,-3.7581053,-3.2219536,-1.816314,-1.4485734,5.055905,0.13585444,-6.5451894,3.8197813,3.2997277,-6.170737,-1.601277,2.3814003,-6.421413,-4.3764067,-0.07331438,-0.046645343,0.009014717,-0.010115237,-0.01302915,0.0006497445,0.0011016205,0.013733263,0.010393225,-0.0042340234,0.0036644826,0.0028989303,-0.0003578187,0.0053410884,0.004892183,0.007271401,-0.0021580358,-0.006519087,0.008613353,-0.0017888702,-0.013410154,0.006218254,0.0070786835
2730,-536.24725,137.48412,39.06867,18.27515,0.010494395,2.5747101,8.417942,-5.6933227,-5.3934307,2.8491526,-0.19481367,1.000401,1.2885667,2.0096323,1.6158454,-3.5530703,1.1731621,2.914186,-3.0037436,0.6890515,3.3917274,-3.109981,-4.230312,-0.031764816,-0.01717272,0.0046277177,0.00023454742,-0.002970786,0.005660964,0.0009436132,-0.001538121,0.005651252,0.0013341355,0.00032006227,-0.0013780625,0.0020579756,0.0022512185,0.0013779779,-0.00075547385,-0.000609393,-0.0012062703,0.0009178148,0.0035493644,-3.969071e-05,-0.00048443623,0.0018522812
2731,-469.05908,103.73776,18.560884,17.454868,-0.5787035,1.0554997,0.55654585,-3.216306,-1.0338999,0.63268,-2.898866,1.1224524,3.221149,2.29197,-0.02753435,-1.462933,1.5103111,3.0125225,-1.224198,0.096268825,1.7717931,-0.9877088,-1.0227761,-0.016175238,-0.0063335635,0.0052820835,0.00059757737,0.0055066072,0.006205162,0.00041381628,-0.0019275465,-0.0017547767,-0.0008765467,-0.0009275195,-0.0017117765,-0.0012819035,0.0008535878,0.00039753114,-6.893886e-05,0.0011363359,-0.00039807256,-0.0012042959,-0.00038102595,0.0007159148,0.0016444488,0.00070803764
2732,-537.9767,146.07918,31.051739,17.39078,4.5563207,1.5971091,4.1690784,-4.9524007,-7.028591,-1.6100123,-0.97650254,-1.5120738,-0.47298524,3.9794831,1.6288316,-3.1304739,3.4225364,4.4571424,-2.6509295,0.98883784,1.7868458,-4.8859453,-3.0729272,0.0010647677,-0.00582595,-0.008248576,-0.002249476,0.0009522788,-3.6636273e-05,-0.0015413985,-0.0042358665,-0.0031092297,0.00026129177,-0.0025146357,-0.003196987,-0.0019203101,-0.000578717,-0.0031442232,-0.002825246,0.0018020103,0.0013378131,-0.0044223815,-0.0035648986,-0.0021196622,-0.004727989,-0.0021362377
2733,-447.68723,127.86114,17.329,10.040693,-2.3123262,-4.4675255,0.65769416,-7.176887,-8.828424,-5.281583,-2.8659487,1.2152321,0.3996654,1.1374531,1.4447056,-5.1334243,-1.5936645,3.7162526,-4.257239,-4.555762,1.9667382,-3.3074129,-6.034023,-0.0030956268,-0.019235156,-0.019804226,0.0016445984,-2.3479392e-05,-0.011724509,-0.011344114,-0.0032978365,-0.0011218792,-0.0022195682,0.00087456696,0.0042822296,-0.0048103514,-0.0064068763,0.006301994,0.00096825435,-0.002700059,0.0067775617,0.011983245,0.0067634936,-0.0023213031,-0.0055491193,-0.00022289086
2734,-433.63293,147.4606,12.01763,6.2006474,-1.169253,-2.0964885,-1.099327,-12.716479,-14.632762,-2.5625238,4.557871,3.8045475,-4.6398025,0.7963947,3.8083394,-6.4302096,-0.28961042,2.768094,-5.869213,-3.039399,1.366112,-4.9257627,-4.1996965,-0.029900301,-0.034462888,-0.0057895766,-0.016475357,0.0020399939,-0.007704439,-0.0027873158,0.008422579,0.006859432,0.01969345,-0.0015975208,-0.0051866346,0.013226771,-0.003800397,-0.0064013028,0.0027074576,-0.002494655,0.0018688601,0.0039945175,-0.006715527,-0.0031699801,0.0069325943,-0.0028447018
2735,-500.6183,130.00545,16.206354,14.804251,-3.9316502,-2.0272486,5.647468,-8.207362,-6.1996512,2.1001666,-2.138756,1.3335134,0.3266726,-0.5714934,1.9726988,-3.439354,0.34222412,3.0248964,-2.069138,-0.05666276,1.7413661,-3.6762903,-4.299407,-0.05198202,-0.052562676,-0.0054548695,0.0008285525,0.005375318,0.017799117,-0.004583842,-0.0035685839,0.0060305037,0.01015467,0.011914554,0.0068447706,0.0032035853,0.0046572075,0.0076387036,0.00533375,0.00316981,0.0014277613,0.0043947157,0.0033460802,-0.003382315,0.00031398746,0.0077964272
2736,-469.8869,121.333206,18.513502,16.327093,-7.147149,-4.948245,3.9556906,-4.711329,-7.10717,-2.1386635,-2.5960615,1.4768077,0.7693009,3.8717406,2.5174773,-4.2203937,0.8606404,2.1650188,-3.2215354,0.029917972,2.2324107,-1.1084622,-2.5455077,-0.042783555,-0.025987267,0.036569037,0.0059622405,-0.00675632,0.0039018537,-0.006504887,0.0019511929,0.011139253,0.018743165,-0.0025752848,0.005446566,-0.0009006011,-0.0120765725,-0.008698466,0.001192978,0.0006387201,-0.002687927,0.004803083,0.0027003435,-0.00043438256,0.0017651228,0.0019462166
2737,-552.0228,133.79935,31.168797,28.67825,2.0489397,0.45740533,7.960232,0.45156658,-3.2296886,1.6042749,-2.7268014,3.3038266,3.3397872,1.3660569,0.5728377,-3.1897204,3.436514,3.6417263,-1.2621797,3.6781633,2.8781667,-1.9616536,-2.5322227,-0.071037956,-0.030541144,0.0031965373,-0.021828227,0.0037491363,-0.0033075565,0.001225546,0.028549798,0.006444148,0.00092155876,0.013915552,-0.0030914086,0.002278915,0.005335242,-0.004274023,0.00435795,-4.79137e-05,-9.731694e-05,0.00551791,0.0020343245,-0.0004587684,0.007825194,0.008412951
2738,-495.59827,125.56858,38.07515,17.434605,1.1886404,1.7025309,7.9192243,-1.7645745,-3.264827,2.4937277,0.62160015,2.4550939,1.7936363,-0.2927355,-0.31823406,-3.3034205,-0.6143905,1.111639,-1.9505343,0.21521197,1.9952316,-1.9737059,-3.8250902,-0.0066391923,0.0002884456,0.00078142487,-0.0058082663,-0.00073991326,-0.0054732896,-0.006577937,0.0027630224,-0.001582331,-0.0034470805,0.0032601932,0.0034181129,0.0024847062,-0.0017732616,-0.0022087682,0.0003042079,-0.0032164315,-0.0019190711,0.0021823673,0.0036312153,0.003977648,0.0037759664,0.0013827853
2739,-574.69324,129.54924,27.178959,19.231815,1.5255076,5.4787807,9.30908,-2.6444857,2.8132434,3.079234,-1.5074618,1.7793628,0.41850975,1.9202278,2.411179,-0.82856536,1.8411027,3.3411577,1.8532397,2.8772228,2.1699195,-1.0165687,-1.7626908,-0.050693873,-0.007120183,0.018953264,-0.011999622,0.0062884507,0.0037629164,0.0008651179,0.0066041807,0.0035001913,0.008882285,0.0100981025,0.0007899236,-0.0027882445,7.62195e-06,-0.003010666,-0.0004894092,0.0028993592,0.0028191707,0.0022462409,-0.0046404228,-0.0044259983,-0.00079384417,-0.0052112327
2740,-533.563,139.35872,32.31409,14.114469,-0.9960848,4.9038997,9.660585,-8.318544,-6.841407,2.3345819,-2.4251156,-1.959414,0.6491906,2.202407,1.092843,-3.2701118,1.4278996,2.7185812,-2.5712824,-0.35201138,1.8253406,-3.4539814,-3.6062703,-0.0020619086,-0.002793805,-0.0013166321,-0.0010007642,-0.0024755644,-0.00090434786,0.0010001373,0.00039613392,1.6843866e-05,-0.00051545945,-0.00064548093,0.00073683355,0.0009326286,9.252654e-05,0.0010433393,0.0017034272,0.00038713828,-0.0001389338,4.4918565e-05,0.00053606543,0.0007202197,-0.0006453429,-0.00074408227
2741,-493.03513,157.3342,18.511694,13.86157,-11.169776,4.2731857,10.349714,-14.44999,-13.325342,2.9046986,-0.58383447,1.5341109,2.207727,0.76800025,-1.4234858,-4.6943336,3.9823127,1.36728,-4.38115,-0.02676429,2.5582025,-5.369984,-5.3693595,-0.06009993,-0.052466627,-0.007826678,0.0023654257,0.020266898,0.013472857,-0.00977367,0.014653725,0.013136155,0.0095591135,0.027334416,0.011199423,-0.005715629,-0.007188484,-0.0026202826,0.007833338,0.013985435,0.0067932024,0.0017719253,-0.0066900705,-0.014730688,-0.0066711702,0.00024182224
2742,-515.7574,115.387886,30.778948,19.014153,-1.9422468,1.739236,11.862664,-2.7004194,-4.626385,2.7295742,-3.1637928,-1.4019419,2.2182715,1.3651567,0.7790321,-1.9876509,1.8028091,3.3664362,-0.64507526,-0.7302443,0.5320939,-1.2555394,-3.0509346,-0.01793675,-0.009714707,0.005739741,0.0039081806,0.0017264233,-0.005419254,-0.0023914704,0.004421886,0.001555887,-0.000538033,-0.003050083,-0.00013941735,0.003305042,-0.00031287575,-0.002661288,-0.00076716923,-0.00084074785,-0.000667653,-0.002096392,0.0001586944,0.0028830073,0.0012092936,-0.000979106
2743,-508.22504,153.79858,24.005438,28.434011,4.531688,-1.5672412,2.9873319,-6.2370706,-2.5421243,2.5546994,-1.4280641,-1.0449907,-0.42838615,2.9837224,-0.8775955,-5.747063,4.3952556,5.633408,-2.9043276,1.8645129,3.2756598,-4.2561474,-3.305516,-0.089883275,-0.070686534,0.012450625,0.017787391,0.005098427,0.011462248,0.0024503965,0.011073821,0.01697085,0.0028915952,0.0038248068,0.004607508,-0.004927351,-0.004649528,0.008958444,0.012158419,-0.0031977023,-0.017133493,-0.017097233,-0.0015131359,-0.00012376154,-0.009999826,0.0005779858
2744,-578.69617,153.70798,30.776926,18.35089,1.2491547,5.5768957,6.3928304,-4.8718004,-2.6323364,-0.3731192,-1.4484043,-0.33401835,1.4170022,1.4487089,-1.5440027,-2.9646044,4.5930204,3.7405722,-1.9998144,1.0900638,1.2567403,-3.1327765,-1.022453,-0.047920052,-0.028281659,-0.0021992568,0.00093958975,0.0037577208,-0.004417799,0.0025205982,0.0024507865,0.0025037078,0.00022559644,0.0028302553,0.0061927466,0.0016591672,0.007890363,0.0024021673,0.0058765425,0.0071337284,-0.0018476372,0.00288614,0.0006110886,-0.0040280335,0.002325561,0.0065380963
2745,-569.9324,155.09767,26.53258,23.803284,5.472314,3.1898682,7.6359587,-4.1787696,-4.4214406,0.73405075,-0.3398476,0.1352525,1.6332934,4.073861,1.6683745,-4.6143007,2.3561337,5.477788,-1.3572812,0.23267886,4.0391583,-2.6107185,-3.727939,-0.008408081,-0.0540966,-0.010798528,0.004295151,-0.007498034,0.004138579,0.004633882,-0.00016586072,0.0011633999,-0.002806573,-0.0054727206,0.00076989224,-0.0017641174,0.0024591791,-0.00032199072,0.00012281908,-0.0018871729,0.00333605,0.00042582114,0.0036802536,0.0023418004,0.0019972457,0.0025072356
2746,-601.4715,150.37946,37.872967,14.017639,-1.4545753,8.476832,12.947506,-4.7587333,-0.359697,4.0152574,-0.8190241,2.4316208,3.0154128,-1.9586474,-2.5868406,-1.2901284,5.1240587,4.0184145,0.6704898,1.961023,1.4190325,-1.5219029,-1.0220678,-0.057093024,-0.04668734,-0.029176751,-0.024905216,-0.0009354463,0.0005337034,0.0026538204,0.017885972,0.015028599,0.0042490344,0.013807448,0.010600841,0.002503128,0.0061979536,0.001985037,-0.0022727496,0.0001305893,0.004633493,0.0072677596,0.004115283,0.0007996061,0.0048547485,0.009501232
2747,-456.4424,154.37584,9.199379,16.959806,-7.4697413,-3.7191122,6.2536983,-20.047882,-11.28074,6.914009,-7.264524,-5.044141,1.2521219,-0.74292624,-0.060722854,-3.5675383,0.62317586,3.3153875,-4.047309,-1.7957754,2.5847156,-3.6365552,-6.584555,-0.14253584,-0.072288476,0.02824606,-0.0015548253,0.01366677,0.015838277,0.011007369,0.022345101,0.009684208,-0.0059069456,-0.0013623055,0.0026425815,0.004650815,-0.0014503297,-0.0042695934,0.0064967885,-0.002147426,-0.0025775698,0.008930861,-0.0033060957,-0.0059507815,0.00806409,0.0038962937
2748,-460.19876,142.61487,9.378067,25.665916,-13.177053,-4.255544,9.946119,-15.89282,-8.760616,4.225878,-9.734838,-5.1645145,3.2856073,1.892208,-1.0167537,-6.699904,1.4196744,1.6883965,-6.4542694,0.2784871,3.8379655,-5.317042,-6.388619,-0.15906802,-0.09451186,0.04410875,0.025872,0.009657881,0.010588426,0.0069085187,0.016219828,0.0062397346,0.0019052192,0.0011184935,-0.0035015843,0.009562446,0.008558501,0.011409022,0.0065120347,-0.009179671,0.0025212718,0.009916291,-0.0013747485,-0.0041336464,0.0022319609,-0.00019141835
2749,-463.22418,127.46951,26.83764,13.797881,-10.900725,-11.11837,9.607711,-2.4554064,-8.711474,2.9740694,-2.8330956,-0.89617604,4.8170867,-0.52176666,-1.5447314,-2.0596461,-0.88193697,0.52777034,-0.40901792,0.38693336,2.377387,0.13756497,-2.602397,-0.074767545,-0.006267758,0.038211953,0.012790487,0.014863299,0.0049308473,-0.00321138,-0.00079130544,-0.0008937087,-0.020938082,0.0076419907,0.000117976975,-0.00043885372,0.007536777,-0.0031483835,-0.004465306,-0.008569601,-0.00031264787,0.000116243216,0.0095229475,0.009759836,0.004602277,0.0073535605
2750,-540.68286,154.98099,25.938906,11.308729,-9.215683,-0.8251581,12.028776,-4.1174755,-4.2109885,8.60158,1.5203643,2.7245185,1.7210019,-3.1427183,-2.5091345,-4.0169907,2.0825493,4.3534875,-1.4982905,-1.4080272,0.8180515,-2.7981675,-3.4945362,-0.10534925,-0.036291774,0.03556493,0.007853076,-0.009029154,0.0009904853,0.0054565356,-1.7298938e-05,0.017450208,0.00095499854,0.0074591115,-0.0010991715,-0.00664734,-0.006330404,-0.0061508687,0.009817374,0.002582088,0.0033551753,0.007147303,0.004626057,0.0016518424,-0.0013877504,0.005324159
2751,-488.58737,144.48053,24.847984,18.226187,-1.982637,-5.9678483,6.4837475,1.4521594,-7.003523,-5.3441005,-3.0550487,-2.098349,-3.2395513,-3.189188,-4.0145264,-4.7051535,2.276489,3.8649492,0.52637625,4.188185,4.859504,-2.3594747,-2.546664,-0.063946895,-0.07484448,-0.027335344,0.004116347,0.009278426,0.011748718,0.011114087,0.01831476,0.015179528,0.004495149,0.006047756,0.0050131036,-0.0075949933,0.0018819643,0.012715861,0.0010512193,0.0054724826,0.011665191,-0.002754058,-0.007945659,0.0022623122,0.009318566,0.0156106055
2752,-546.559,152.56131,31.691086,22.888248,4.3113227,-0.85611993,6.25739,2.7451746,-2.9157827,-0.77522105,1.9699289,-0.8233986,-5.237975,-1.0271803,-0.8390664,-4.299347,2.9095762,3.1773665,-2.0056746,2.6754558,5.205153,-1.2182542,-0.63252527,-0.06972752,-0.032330982,0.01246452,-0.018539922,-0.009006985,0.008095111,0.007833739,0.0062823333,0.005126449,0.0078276945,0.0036957422,0.0034345852,0.0040701493,-0.0007540425,0.0062684887,0.008240641,-0.001256258,-0.0012329959,0.004277044,0.0033768695,-0.002074404,0.0025515298,0.004474607
2753,-553.39655,151.23236,33.11862,17.084171,5.27787,-1.9962326,6.2013,5.8015494,-2.6431327,-4.1295266,-0.6600444,-1.423282,-6.1428127,-3.810996,-1.1290174,-3.9316275,0.8103896,3.8008552,1.0720764,3.257141,3.0502465,-2.5308673,-1.7927996,-0.01326033,-0.028215341,-0.017525846,-0.0052557406,-0.0024164475,0.0016480011,-0.0027672856,-0.006185625,-0.0072719655,-0.0011910085,0.0025328135,0.0033600354,0.0057846475,0.002017958,-0.0027135867,-0.00028403886,8.479485e-05,0.0034201804,0.0047149058,0.0026923243,-0.00033918678,-0.00048522427,-0.00016526555
2754,-530.45593,145.75005,30.454708,16.101435,-0.5302244,3.9844046,9.211084,-7.926728,-6.5144124,1.2336997,-2.642916,0.22290881,-0.57882166,0.41423184,2.0084884,-4.668859,-0.43733066,3.9563105,-0.25918463,0.024852192,1.542954,-2.0785065,-3.026283,-0.035621043,-0.010251062,0.017947854,0.0010606148,0.0048721833,0.002810947,-0.004335631,0.0025313413,0.0006586019,-0.0017430759,0.0012293992,0.0009246396,0.00017744952,-0.00033584656,0.0015278405,0.0027103436,-0.00095353945,-0.0013338615,0.0014845927,0.0009147392,-7.840234e-06,-0.0014311254,-0.0018199967
2755,-533.7426,154.29227,32.414413,15.378347,-1.7806166,4.830501,9.810539,-9.39856,-7.487303,3.663142,-2.622336,-2.4825864,0.58166325,1.1619378,1.0475981,-4.521102,0.025001891,2.797172,-1.7656116,0.17091624,1.7658237,-1.8992753,-2.8978934,-0.0051341034,-0.0007053922,0.0035799032,-0.0011697181,-0.0013097016,0.0010836712,0.00080829044,0.00022653575,5.010997e-05,0.00020858826,-0.0003077132,-0.00042294178,0.0011026983,0.00093499833,-0.0013319313,-0.0007150394,-0.00020965489,-0.000725082,0.0007730108,-0.00046524568,-0.0013450196,-0.00013783564,2.0640236e-05
2756,-535.4376,134.61865,41.28855,36.945107,22.224062,8.048657,2.0173345,4.6153526,3.772701,-3.2949169,6.2554073,4.5519466,3.4300907,2.3080823,-2.7410903,-0.9833226,4.4629364,0.65550095,-1.0582571,-0.89506406,0.96447766,-2.7657237,-2.1269042,0.020599667,-0.01125087,-0.008392806,0.010898307,-0.006211183,-0.009568633,0.0006491945,0.009174466,0.0012974087,-0.004431038,-0.0008743102,0.0038478274,0.0018781458,0.001984869,0.0028720137,0.0028075278,0.0037293853,0.0011834592,-0.00023983132,0.0052707843,0.005122475,0.004345214,0.005284907
2757,-522.5867,144.21355,44.992348,40.71322,17.26492,7.019617,2.7469428,2.263781,-1.628302,-8.716047,9.008694,-1.2736682,-2.0291271,3.7833157,2.4900565,-2.203719,2.6105616,5.536433,-0.04899542,-0.5850456,3.1018806,-0.43741503,-1.3858134,-0.020847594,-0.026918907,-0.023307247,-0.0042231027,0.0007764592,-0.008301133,0.0015566101,0.010517638,0.007698709,0.006778094,-0.0031460465,0.0067708623,4.1079842e-05,0.0024073345,0.011022977,0.0053009135,-0.00077663385,-0.005614871,0.0013037152,0.0025803617,-0.0029040356,-0.002644257,-0.0069153295
2758,-471.58575,142.83858,42.874847,44.64034,19.249435,2.3603644,-10.044673,2.3453822,-3.2670465,-8.8673315,3.1059306,-5.0536675,-0.15092008,10.252635,-3.1408265,-6.6952057,2.2677596,6.4915686,-2.6759617,-0.529803,7.3741946,-2.6434212,-1.4828122,-0.027918685,0.0019931372,-0.011609001,-0.012979861,0.0018632311,0.0038477988,0.00054547976,0.0020647773,0.0073318537,0.0037542493,0.007255332,-0.0013574457,0.0038834284,0.0030605288,0.0052940533,0.003978515,-0.00305211,-0.0013339304,-0.0022622112,0.0014762298,0.0042639845,-0.0029613478,6.6329616e-05
2759,-452.5876,131.88286,50.324905,36.247616,14.557385,8.27656,-7.011212,-5.6886187,-7.7603827,-5.800702,3.778554,-1.407642,-0.78505784,5.272615,-2.7749398,-5.8311925,1.1282125,5.111642,-2.7772849,-2.862934,5.8759513,1.4848915,-2.36313,-0.038083807,-0.03063736,0.0013160963,0.008814111,0.005976804,0.0077484935,0.014547601,0.009298659,0.0017485247,0.007794989,0.0029425465,-0.007974619,-0.0047335387,7.4592654e-06,0.0025597368,-0.00010763385,-0.005794396,-0.0019315296,0.0011008228,0.00108517,0.001146825,-0.004093442,-0.002483698
